response_id,unique_species,study_id,origin,org_level,flux_pattern,secondary_temp,mean_temp_constant,flux_range,period_flux,resp_def,resp_units,constant_resp,flux_resp,constant_variance,flux_variance,constant_samp,flux_samp,resp_quality,variance_type,genus,species,larger_group,exp_age,size,add_covariate,add_covariate_value,extra_covariate,extra_value,environment,duration,duration_units,experiment_type,stressful,shared_control,trait_directional
4,3,kern_2015phys,Figure 4h,0,1,18.0172414,24,10,24,CS activity,umol ^-1 * g^-1 *min^-1,3.51515152,2.84848485,0.18181818,0.21212121,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,80,negative
4,3,kern_2015phys,Figure 4h,0,1,23.0172414,24,10,24,CS activity,umol ^-1 * g^-1 *min^-1,4.72727273,3.6969697,0.21212121,0.24242424,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,81,negative
4,3,kern_2015phys,Figure 4h,0,1,28.0172414,24,10,24,CS activity,umol ^-1 * g^-1 *min^-1,5.87878788,5.03030303,0.21212121,0.24242424,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,82,negative
4,3,kern_2015phys,Figure 4h,0,1,33.0172414,24,10,24,CS activity,umol ^-1 * g^-1 *min^-1,7.6969697,6.54545455,0.36363636,0.36363636,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,83,negative
4,3,kern_2015phys,Figure 4h,0,1,38.0172414,24,10,24,CS activity,umol ^-1 * g^-1 *min^-1,9.09090909,8.66666667,0.42424242,0.57575758,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,84,negative
4,3,kern_2015phys,Figure 4h,0,1,13.0172414,24,20,24,CS activity,umol ^-1 * g^-1 *min^-1,2.66666667,0.90909091,0.18181818,0.12121212,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,79,negative
4,3,kern_2015phys,Figure 4h,0,1,18.0172414,24,20,24,CS activity,umol ^-1 * g^-1 *min^-1,3.51515152,1.27272727,0.18181818,0.12121212,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,80,negative
4,3,kern_2015phys,Figure 4h,0,1,23.0172414,24,20,24,CS activity,umol ^-1 * g^-1 *min^-1,4.72727273,1.6969697,0.21212121,0.12121212,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,81,negative
4,3,kern_2015phys,Figure 4h,0,1,28.0172414,24,20,24,CS activity,umol ^-1 * g^-1 *min^-1,5.87878788,2.36363636,0.21212121,0.09090909,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,82,negative
4,3,kern_2015phys,Figure 4h,0,1,33.0172414,24,20,24,CS activity,umol ^-1 * g^-1 *min^-1,7.6969697,3.03030303,0.36363636,0.12121212,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,83,negative
4,3,kern_2015phys,Figure 4h,0,1,38.0172414,24,20,24,CS activity,umol ^-1 * g^-1 *min^-1,9.09090909,4.18181818,0.42424242,0.33333333,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,84,negative
5,3,kern_2015phys,Figure 4i,0,1,13.0172414,24,10,24,CCO activity,umol ^-1 * g^-1 *min^-1,1.42639449,1.68613475,0.0974026,0.16233766,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,85,negative
5,3,kern_2015phys,Figure 4i,0,1,18.0172414,24,10,24,CCO activity,umol ^-1 * g^-1 *min^-1,2.11542768,2.61326317,0.0974026,0.31385281,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,86,negative
5,3,kern_2015phys,Figure 4i,0,1,23.0172414,24,10,24,CCO activity,umol ^-1 * g^-1 *min^-1,2.67459074,2.50143056,0.25974026,0.19483629,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,87,negative
5,3,kern_2015phys,Figure 4i,0,1,28.0172414,24,10,24,CCO activity,umol ^-1 * g^-1 *min^-1,3.14717371,3.3419789,0.15151515,0.12987013,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,88,negative
5,3,kern_2015phys,Figure 4i,0,1,33.0172414,24,10,24,CCO activity,umol ^-1 * g^-1 *min^-1,4.00936707,3.70639897,0.32467533,0.20562771,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,89,negative
5,3,kern_2015phys,Figure 4i,0,1,38.0172414,24,10,24,CCO activity,umol ^-1 * g^-1 *min^-1,4.11398467,3.87588944,0.36796537,0.18395159,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,90,negative
5,3,kern_2015phys,Figure 4i,0,1,13.0172414,24,20,24,CCO activity,umol ^-1 * g^-1 *min^-1,1.42639449,1.3398144,0.0974026,0.08658009,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,85,negative
5,3,kern_2015phys,Figure 4i,0,1,18.0172414,24,20,24,CCO activity,umol ^-1 * g^-1 *min^-1,2.11542768,2.05049261,0.0974026,0.15151515,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,86,negative
5,3,kern_2015phys,Figure 4i,0,1,23.0172414,24,20,24,CCO activity,umol ^-1 * g^-1 *min^-1,2.67459074,2.4364955,0.25974026,0.16233766,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,87,negative
5,3,kern_2015phys,Figure 4i,0,1,28.0172414,24,20,24,CCO activity,umol ^-1 * g^-1 *min^-1,3.14717371,3.42855899,0.15151515,0.1948052,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,88,negative
5,3,kern_2015phys,Figure 4i,0,1,33.0172414,24,20,24,CCO activity,umol ^-1 * g^-1 *min^-1,4.00936707,4.22581729,0.32467533,0.32467533,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,89,negative
5,3,kern_2015phys,Figure 4i,0,1,38.0172414,24,20,24,CCO activity,umol ^-1 * g^-1 *min^-1,4.11398467,3.22653879,0.36796537,0.29220779,10,10,1,0,Platyplectrum,ornatum,1,1,2,,,,,aquatic,27.675,days,acclimation,y,90,negative
1,1,kern2014,Figure 3,0,1,42.1538462,24,14,24,CT max,C,42.1538462,42.3356643,0.12587413,0.12937063,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV absence,,,aquatic,2,days,acclimation,y,1,positive
1,1,kern2014,Figure 3,0,1,41.3986014,24,14,24,CT max,C,41.3986014,43.006993,0.12237762,0.1958042,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV presence,,,aquatic,2,days,acclimation,y,2,positive
1,1,kern2014,Figure 4,0,1,18,24,14,24,Oxygen consumption,mL O2 * h^-1,0.04090115,0.03928731,0.00484151,0.00645535,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV absence,,,aquatic,2,days,acclimation,n,3,negative
1,1,kern2014,Figure 4,0,1,23,24,14,24,Oxygen consumption,mL O2 * h^-1,0.0747408,0.07030275,0.00474065,0.00685881,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV absence,,,aquatic,2,days,acclimation,n,4,negative
1,1,kern2014,Figure 4,0,1,28,24,14,24,Oxygen consumption,mL O2 * h^-1,0.09446003,0.08316317,0.0054467,0.00655637,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV absence,,,aquatic,2,days,acclimation,n,5,negative
1,1,kern2014,Figure 4,0,1,33,24,14,24,Oxygen consumption,mL O2 * h^-1,0.10247894,0.11458271,0.00564859,0.00585016,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV absence,,,aquatic,2,days,acclimation,n,6,negative
1,1,kern2014,Figure 4,0,1,38,24,14,24,Oxygen consumption,mL O2 * h^-1,0.10484878,0.0931491,0.0177522,0.01028757,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV absence,,,aquatic,2,days,acclimation,n,7,negative
1,1,kern2014,Figure 4,0,1,18,24,14,24,Oxygen consumption,mL O2 * h^-1,0.03283196,0.04251435,0.0034294,0.00605173,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV presence,,,aquatic,2,days,acclimation,n,8,negative
1,1,kern2014,Figure 4,0,1,23,24,14,24,Oxygen consumption,mL O2 * h^-1,0.06747854,0.07030275,0.00806918,0.00806918,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV presence,,,aquatic,2,days,acclimation,n,9,negative
1,1,kern2014,Figure 4,0,1,28,24,14,24,Oxygen consumption,mL O2 * h^-1,0.08639085,0.08316317,0.00645535,0.00554756,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV presence,,,aquatic,2,days,acclimation,n,10,negative
1,1,kern2014,Figure 4,0,1,33,24,14,24,Oxygen consumption,mL O2 * h^-1,0.09118208,0.10691699,0.00806918,0.00786745,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV presence,,,aquatic,2,days,acclimation,n,11,negative
1,1,kern2014,Figure 4,0,1,38,24,14,24,Oxygen consumption,mL O2 * h^-1,0.10162111,0.10202457,0.0096827,0.01048994,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV presence,,,aquatic,2,days,acclimation,n,12,negative
2,1,kern2014,Figure 5,0,1,18,24,14,24,Maximum burst swim speed,m*s^-1,0.35956004,0.33798979,0.03725409,0.02385621,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV absence,,,aquatic,2,days,acclimation,y,13,positive
2,1,kern2014,Figure 5,0,1,23,24,14,24,Maximum burst swim speed,m*s^-1,0.37279452,0.38717442,0.02352901,0.01568709,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV absence,,,aquatic,2,days,acclimation,y,14,positive
2,1,kern2014,Figure 5,0,1,28,24,14,24,Maximum burst swim speed,m*s^-1,0.33243586,0.44746691,0.02287582,0.03464052,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV absence,,,aquatic,2,days,acclimation,y,15,positive
2,1,kern2014,Figure 5,0,1,33,24,14,24,Maximum burst swim speed,m*s^-1,0.42410171,0.46593178,0.04313726,0.03333415,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV absence,,,aquatic,2,days,acclimation,y,16,positive
2,1,kern2014,Figure 5,0,1,38,24,14,24,Maximum burst swim speed,m*s^-1,0.32753227,0.40857965,0.03071855,0.03006536,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV absence,,,aquatic,2,days,acclimation,y,17,positive
2,1,kern2014,Figure 5,0,1,18,24,14,24,Maximum burst swim speed,m*s^-1,0.36086723,0.30335089,0.02810458,0.01634068,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV presence,,,aquatic,2,days,acclimation,y,18,positive
2,1,kern2014,Figure 5,0,1,23,24,14,24,Maximum burst swim speed,m*s^-1,0.38063604,0.39893994,0.02614298,0.03267974,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV presence,,,aquatic,2,days,acclimation,y,19,positive
2,1,kern2014,Figure 5,0,1,28,24,14,24,Maximum burst swim speed,m*s^-1,0.38472344,0.41086723,0.02581699,0.02091503,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV presence,,,aquatic,2,days,acclimation,y,20,positive
2,1,kern2014,Figure 5,0,1,33,24,14,24,Maximum burst swim speed,m*s^-1,0.36919975,0.42018015,0.0261446,0.03202614,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV presence,,,aquatic,2,days,acclimation,y,21,positive
2,1,kern2014,Figure 5,0,1,38,24,14,24,Maximum burst swim speed,m*s^-1,0.45171691,0.41772835,0.05686275,0.02352901,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV presence,,,aquatic,2,days,acclimation,y,22,positive
1,1,rodgers2018,Figure 2,0,1,11,15,4,24,Ucrit,BL*s^-1,2.76923077,3.26720648,0.25506073,0.34615385,5,5,1,0,Acipenser,medirostris,1,1,2,,,,,aquatic,21,days,acclimation,y,1,positive
1,1,rodgers2018,Figure 2,0,1,13,15,4,24,Ucrit,BL*s^-1,2.96356275,3.15789474,0.51012146,0.47368421,5,5,1,0,Acipenser,medirostris,1,1,2,,,,,aquatic,21,days,acclimation,y,2,positive
1,1,rodgers2018,Figure 2,0,1,15,15,4,24,Ucrit,BL*s^-1,4.61538462,3.23076923,0.41295547,0.69230769,5,5,1,0,Acipenser,medirostris,1,1,2,,,,,aquatic,21,days,acclimation,y,3,positive
1,1,rodgers2018,Figure 2,0,1,17,15,4,24,Ucrit,BL*s^-1,4.22672065,3.5465587,0.3340081,0.5951417,5,5,1,0,Acipenser,medirostris,1,1,2,,,,,aquatic,21,days,acclimation,y,4,positive
1,1,rodgers2018,Figure 2,0,1,21,15,4,24,Ucrit,BL*s^-1,3.76518219,4.54251012,0.40080972,0.21862348,5,5,1,0,Acipenser,medirostris,1,1,2,,,,,aquatic,21,days,acclimation,y,5,positive
1,1,rodgers2018,Figure 2,0,1,11,15,10,24,Ucrit,BL*s^-1,2.76923077,3.88663968,0.25506073,0.22469636,5,5,1,0,Acipenser,medirostris,1,1,2,,,,,aquatic,21,days,acclimation,y,1,positive
1,1,rodgers2018,Figure 2,0,1,13,15,10,24,Ucrit,BL*s^-1,2.96356275,3.78947368,0.51012146,0.37651822,5,5,1,0,Acipenser,medirostris,1,1,2,,,,,aquatic,21,days,acclimation,y,2,positive
1,1,rodgers2018,Figure 2,0,1,15,15,10,24,Ucrit,BL*s^-1,4.61538462,3.08502024,0.41295547,0.6437247,5,5,1,0,Acipenser,medirostris,1,1,2,,,,,aquatic,21,days,acclimation,y,3,positive
1,1,rodgers2018,Figure 2,0,1,17,15,10,24,Ucrit,BL*s^-1,4.22672065,3.66801619,0.3340081,0.31578947,5,5,1,0,Acipenser,medirostris,1,1,2,,,,,aquatic,21,days,acclimation,y,4,positive
1,1,rodgers2018,Figure 2,0,1,21,15,10,24,Ucrit,BL*s^-1,3.76518219,3.86234818,0.40080972,0.40080972,5,5,1,0,Acipenser,medirostris,1,1,2,,,,,aquatic,21,days,acclimation,y,5,positive
1,1,hoskins2020,Table 1,0,1,-1.17,10,10,24,CTmin,C,-1.17,-1.81,0.44,0.82,55,46,0,1,Lepidocyrtus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,1,negative
1,1,hoskins2020,Table 1,0,1,-1.63,15,10,24,CTmin,C,-1.63,-0.82,0.41,0.37,42,49,0,1,Lepidocyrtus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,2,negative
1,1,hoskins2020,Table 1,0,1,-1.3,20,10,24,CTmin,C,-1.3,-1.12,0.52,0.25,51,42,0,1,Lepidocyrtus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,3,negative
1,1,hoskins2020,Table 1,0,1,-0.52,25,10,24,CTmin,C,-0.52,-0.18,0.53,0.49,47,44,0,1,Lepidocyrtus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,4,negative
1,1,hoskins2020,Table 1,0,1,36.78,10,10,24,CTmax,C,36.78,36.53,0.67,0.37,54,43,0,1,Lepidocyrtus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,5,positive
1,1,hoskins2020,Table 1,0,1,36.83,15,10,24,CTmax,C,36.83,36.76,0.34,0.56,40,44,0,1,Lepidocyrtus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,6,positive
1,1,hoskins2020,Table 1,0,1,37.34,20,10,24,CTmax,C,37.34,37.21,0.54,0.54,44,44,0,1,Lepidocyrtus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,7,positive
1,1,hoskins2020,Table 1,0,1,36.6,25,10,24,CTmax,C,36.6,37.23,0.84,0.52,58,43,0,1,Lepidocyrtus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,8,positive
1,1,hoskins2020,Table 1,0,1,35.9,25,10,24,ULT50,C,35.9,35.21,0.29,0.9,3,3,0,1,Lepidocyrtus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,9,positive
1,1,hoskins2020,Table 1,0,1,34.69,25,10,24,ULT50,C,34.69,35.31,0.56,0.32,3,3,0,1,Lepidocyrtus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,10,positive
1,1,hoskins2020,Table 1,0,1,34.88,25,10,24,ULT50,C,34.88,35.38,0.91,0.34,3,3,0,1,Lepidocyrtus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,11,positive
1,1,hoskins2020,Table 1,0,1,35.73,25,10,24,ULT50,C,35.73,35.91,0.28,0.51,3,3,0,1,Lepidocyrtus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,12,positive
1,2,hoskins2020,Table 1,0,1,-0.55,10,10,24,CTmin,C,-0.55,-0.03,0.44,0.34,45,52,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,13,negative
1,2,hoskins2020,Table 1,0,1,0.27,15,10,24,CTmin,C,0.27,0.43,0.26,0.47,46,54,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,14,negative
1,2,hoskins2020,Table 1,0,1,0.01,20,10,24,CTmin,C,0.01,0.39,0.25,0.42,48,56,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,15,negative
1,2,hoskins2020,Table 1,0,1,1.16,25,10,24,CTmin,C,1.16,0.88,0.57,0.47,40,46,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,16,negative
1,2,hoskins2020,Table 1,0,1,1.64,30,10,24,CTmin,C,1.64,2.14,0.37,0.55,51,51,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,17,negative
1,2,hoskins2020,Table 1,0,1,40.52,10,10,24,CTmax,C,40.52,39.4,0.33,0.16,45,48,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,18,positive
1,2,hoskins2020,Table 1,0,1,39.19,15,10,24,CTmax,C,39.19,40.05,0.45,0.43,45,51,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,19,positive
1,2,hoskins2020,Table 1,0,1,40.15,20,10,24,CTmax,C,40.15,39.99,0.43,0.35,69,52,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,20,positive
1,2,hoskins2020,Table 1,0,1,40.33,25,10,24,CTmax,C,40.33,39.77,0.26,0.62,47,49,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,21,positive
1,2,hoskins2020,Table 1,0,1,39.96,30,10,24,CTmax,C,39.96,40.33,0.42,0.78,48,44,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,22,positive
1,2,hoskins2020,Table 1,0,1,37.21,10,10,24,ULT50,C,37.21,37.75,0.36,0.65,3,3,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,23,positive
1,2,hoskins2020,Table 1,0,1,37.97,15,10,24,ULT50,C,37.97,37.71,0.51,0.62,3,3,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,24,positive
1,2,hoskins2020,Table 1,0,1,37.94,20,10,24,ULT50,C,37.94,38.01,0.18,0.14,3,3,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,25,positive
1,2,hoskins2020,Table 1,0,1,38.24,25,10,24,ULT50,C,38.24,38.56,0.21,0.36,3,3,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,26,positive
1,3,hoskins2020,Table 1,0,1,-3.16,10,10,24,CTmin,C,-3.16,-3.08,1.17,1.62,48,49,0,1,Cryptopygus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,27,negative
1,3,hoskins2020,Table 1,0,1,-1.92,15,10,24,CTmin,C,-1.92,-2.56,0.94,0.83,48,49,0,1,Cryptopygus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,28,negative
1,3,hoskins2020,Table 1,0,1,0.33,20,10,24,CTmin,C,0.33,-1.3,1.36,0.51,46,45,0,1,Cryptopygus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,29,negative
1,3,hoskins2020,Table 1,0,1,-0.88,25,10,24,CTmin,C,-0.88,-0.22,0.54,0.75,45,54,0,1,Cryptopygus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,30,negative
1,3,hoskins2020,Table 1,0,1,-0.32,30,10,24,CTmin,C,-0.32,0.4,0.35,0.6,50,47,0,1,Cryptopygus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,31,negative
1,3,hoskins2020,Table 1,0,1,40.89,10,10,24,CTmax,C,40.89,41.55,0.7,0.72,49,49,0,1,Cryptopygus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,32,positive
1,3,hoskins2020,Table 1,0,1,41.41,15,10,24,CTmax,C,41.41,40.87,0.71,0.4,48,48,0,1,Cryptopygus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,33,positive
1,3,hoskins2020,Table 1,0,1,41.58,20,10,24,CTmax,C,41.58,41.25,0.67,0.57,49,49,0,1,Cryptopygus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,34,positive
1,3,hoskins2020,Table 1,0,1,40.91,25,10,24,CTmax,C,40.91,42.02,0.69,0.45,43,43,0,1,Cryptopygus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,35,positive
1,3,hoskins2020,Table 1,0,1,41.65,30,10,24,CTmax,C,41.65,42.8,0.39,0.8,55,55,0,1,Cryptopygus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,36,positive
1,3,hoskins2020,Table 1,0,1,39.16,10,10,24,ULT50,C,39.16,38.22,0.8,0.43,3,3,0,1,Cryptopygus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,37,positive
1,3,hoskins2020,Table 1,0,1,38.51,15,10,24,ULT50,C,38.51,39.03,0.25,0.25,3,3,0,1,Cryptopygus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,38,positive
1,3,hoskins2020,Table 1,0,1,39.44,20,10,24,ULT50,C,39.44,38.68,0.38,0.69,3,3,0,1,Cryptopygus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,39,positive
1,3,hoskins2020,Table 1,0,1,39.26,25,10,24,ULT50,C,39.26,39.33,0.29,0.33,3,3,0,1,Cryptopygus,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,40,positive
1,4,hoskins2020,Table 1,0,1,-1.86,10,10,24,CTmin,C,-1.86,-3.04,1.03,0.7,45,43,0,1,Desoria,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,41,negative
1,4,hoskins2020,Table 1,0,1,-3.38,15,10,24,CTmin,C,-3.38,-3.07,0.78,0.4,49,47,0,1,Desoria,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,42,negative
1,4,hoskins2020,Table 1,0,1,-3.06,20,10,24,CTmin,C,-3.06,-2.74,0.41,0.61,52,49,0,1,Desoria,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,43,negative
1,4,hoskins2020,Table 1,0,1,-1.71,25,10,24,CTmin,C,-1.71,-1.82,0.76,0.61,43,48,0,1,Desoria,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,44,negative
1,4,hoskins2020,Table 1,0,1,38.02,10,10,24,CTmax,C,38.02,38.49,0.83,0.35,46,49,0,1,Desoria,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,45,positive
1,4,hoskins2020,Table 1,0,1,38.39,15,10,24,CTmax,C,38.39,37.86,0.58,0.31,52,50,0,1,Desoria,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,46,positive
1,4,hoskins2020,Table 1,0,1,37.8,20,10,24,CTmax,C,37.8,38.12,0.26,0.32,51,47,0,1,Desoria,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,47,positive
1,4,hoskins2020,Table 1,0,1,38.14,25,10,24,CTmax,C,38.14,38.47,0.43,0.38,58,46,0,1,Desoria,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,48,positive
1,4,hoskins2020,Table 1,0,1,35.66,10,10,24,ULT50,C,35.66,35.53,0.58,0.49,3,3,0,1,Desoria,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,49,positive
1,4,hoskins2020,Table 1,0,1,35.91,15,10,24,ULT50,C,35.91,35.75,0.42,0.12,3,3,0,1,Desoria,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,50,positive
1,4,hoskins2020,Table 1,0,1,36.2,20,10,24,ULT50,C,36.2,36.09,0.4,0.13,3,3,0,1,Desoria,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,51,positive
1,4,hoskins2020,Table 1,0,1,36.2,25,10,24,ULT50,C,36.2,36.49,0.34,0.43,3,3,0,1,Desoria,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,52,positive
1,5,hoskins2020,Table 1,0,1,-2.22,10,10,24,CTmin,C,-2.22,-2.67,0.69,0.69,22,49,0,1,Folsomia,asiatica,1,2,1,,,,,terrestrial,7,days,acclimation,y,53,negative
1,5,hoskins2020,Table 1,0,1,-2.09,15,10,24,CTmin,C,-2.09,-2.28,0.51,0.7,50,47,0,1,Folsomia,asiatica,1,2,1,,,,,terrestrial,7,days,acclimation,y,54,negative
1,5,hoskins2020,Table 1,0,1,-1.77,20,10,24,CTmin,C,-1.77,-1.74,0.7,0.47,50,48,0,1,Folsomia,asiatica,1,2,1,,,,,terrestrial,7,days,acclimation,y,55,negative
1,5,hoskins2020,Table 1,0,1,-0.67,25,10,24,CTmin,C,-0.67,-1.04,0.57,0.41,53,51,0,1,Folsomia,asiatica,1,2,1,,,,,terrestrial,7,days,acclimation,y,56,negative
1,5,hoskins2020,Table 1,0,1,38.22,10,10,24,CTmax,C,38.22,38.22,0.88,0.48,47,49,0,1,Folsomia,asiatica,1,2,1,,,,,terrestrial,7,days,acclimation,y,57,positive
1,5,hoskins2020,Table 1,0,1,38.44,15,10,24,CTmax,C,38.44,38.08,0.39,0.4,48,47,0,1,Folsomia,asiatica,1,2,1,,,,,terrestrial,7,days,acclimation,y,58,positive
1,5,hoskins2020,Table 1,0,1,39.06,20,10,24,CTmax,C,39.06,38.84,0.65,0.59,56,49,0,1,Folsomia,asiatica,1,2,1,,,,,terrestrial,7,days,acclimation,y,59,positive
1,5,hoskins2020,Table 1,0,1,38.62,25,10,24,CTmax,C,38.62,38.98,0.41,0.43,49,47,0,1,Folsomia,asiatica,1,2,1,,,,,terrestrial,7,days,acclimation,y,60,positive
1,5,hoskins2020,Table 1,0,1,35.81,10,10,24,ULT50,C,35.81,34.85,0.79,0.42,3,3,0,1,Folsomia,asiatica,1,2,1,,,,,terrestrial,7,days,acclimation,y,61,positive
1,5,hoskins2020,Table 1,0,1,35.51,15,10,24,ULT50,C,35.51,35.74,0.28,0.39,3,3,0,1,Folsomia,asiatica,1,2,1,,,,,terrestrial,7,days,acclimation,y,62,positive
