response_id,experiment_id,study_id,origin,org_level,flux_treatment,flux_pattern,temp_ini,mean_temp_constant,min_temp,max_temp,flux_range,period_flux,resp_def,resp_units,constant_resp,flux_resp,constant_variance,flux_variance,constant_samp,flux_samp,resp_quality,variance_type,genus,species,larger_group,exp_age,size,add_covariate,add_covariate_value,extra_covariate,extra_value,add_info,time_point,time_units,same_mean..y.n.,stressful,environment,...39,...40,SD_constant,SD_variable,yi,vi,metric
1,3,verheyen2020,Figure 3,0,1,1,22,20,14,34,20,24,Sqrt Cellular energy allocation (CEA),NA,1.103129252,1.106429295,0.039716312,0.039722102,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.19456939773035287,0.007916775569289351,0.02357304304463615,0.08333912175373316,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,20,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),NA,1.061548705,1.010716457,0.041134752,0.041134752,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.20151830619185962,0.008342828670740246,-0.3505764523517361,0.08461358175982843,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,20,14,34,20,24,Sqrt Cellular energy allocation (CEA),NA,1.061548705,1.130108554,0.041134752,0.039716312,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.20151830619185962,0.007915044676744937,0.47287941212103685,0.08566265560841602,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,20,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),NA,1.102237661,0.980483427,0.042553191,0.039716312,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.20846720975438687,0.007915044676744937,-0.8118266521926081,0.09019856784594019,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,20,14,34,20,24,Sqrt Cellular energy allocation (CEA),NA,1.102237661,0.980726589,0.042553191,0.039716312,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.20846720975438687,0.007915044676744937,-0.8102053090498272,0.09017117336263047,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,20,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),NA,1.03228832,0.978630771,0.041134752,0.041134752,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.20151830619185962,0.008342828670740246,-0.3700617995550661,0.08475985141135348,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,20,14,34,20,24,Sqrt Cellular energy allocation (CEA),NA,1.03228832,1.001557389,0.041134752,0.039716312,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.20151830619185962,0.007915044676744937,-0.21196115214915548,0.08380132843771247,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,24,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),NA,1.138352873,1.161267911,0.039716312,0.039716312,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.19456939773035287,0.007915044676744937,0.16368797992193987,0.08361243494553047,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,24,14,34,20,24,Sqrt Cellular energy allocation (CEA),NA,1.138352873,1.201215805,0.039716312,0.041134752,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.19456939773035287,0.008342828670740246,0.44900483469069974,0.08543338897474606,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,24,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),NA,1.127954842,1.125337965,0.039716312,0.039716312,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.19456939773035287,0.007915044676744937,-0.0186930220161193,0.08333697321950098,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,24,14,34,20,24,Sqrt Cellular energy allocation (CEA),NA,1.127954842,0.980888696,0.039716312,0.039716312,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.19456939773035287,0.007915044676744937,-1.0505311120865377,0.09482932934856018,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,24,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),NA,1.069318281,1.009963815,0.039716312,0.039716312,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.19456939773035287,0.007915044676744937,-0.42398413822772213,0.085205859890299,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,24,14,34,20,24,Sqrt Cellular energy allocation (CEA),NA,1.069318281,1.007346939,0.039716312,0.039710523,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.19456939773035287,0.007913314209276575,-0.44267731297888063,0.08537461670235627,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,24,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),NA,1.05607179,0.999565784,0.039716312,0.041134752,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.19456939773035287,0.008342828670740246,-0.40359984932077,0.08503013373303904,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,24,14,34,20,24,Sqrt Cellular energy allocation (CEA),NA,1.05607179,0.999785787,0.039716312,0.039716312,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.19456939773035287,0.007915044676744937,-0.40206532186201605,0.08501725544837506,energetics
1,1,burghardt2015,Figure 2b,0,1,1,NA,22,32,12,20,24,median days to bolt,days,58.3061903,54.74060823,14.67505241,6.289308176,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,long days,genotype,Col ld-1,NA,NA,NA,NA,NA,terrestrial,NA,NA,14.67505241,6.289308176,-0.30491577997691427,0.16860361735164436,development
1,1,burghardt2015,Figure 2b,0,1,1,NA,22,32,12,20,24,median days to bolt,days,54.20521026,44.35471774,8.909704744,6.289203349,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,long days,genotype,Col fve-3,NA,NA,NA,NA,NA,terrestrial,NA,NA,8.909704744,6.289203349,-1.2332317222471976,0.19835126001576642,development
1,1,burghardt2015,Figure 2c,0,1,1,NA,22,32,12,20,24,median days to bolt,days,71.6120551,65.18587218,6.319115324,8.425487098,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,short days,genotype,Col,NA,NA,NA,NA,NA,terrestrial,NA,NA,6.319115324,8.425487098,-0.8330923253137167,0.18112589213534613,development
1,2,burghardt2015,Figure 3a,0,1,1,NA,22,32,12,20,24,median days to bolt,days,60.4338843,40.80578512,8.800122436,3.443526171,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,long days,genotype,Col fld-3,NA,NA,NA,NA,NA,terrestrial,NA,NA,8.800122436,3.443526171,-2.8359432035551015,0.33422028862063274,development
1,2,burghardt2015,Figure 3a,0,1,1,NA,22,32,12,20,24,median days to bolt,days,70.76446281,53.20247934,11.09580655,14.53933272,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,long days,genotype,Col fpa-7,NA,NA,NA,NA,NA,terrestrial,NA,NA,11.09580655,14.53933272,-1.311036142374107,0.20247532847106625,development
1,2,burghardt2015,Figure 3c,0,1,1,NA,12,18,6,12,24,median days to bolt,days,79.41027313,74.18314859,11.00136578,6.600819468,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,short days,genotype,Col,NA,NA,NA,NA,NA,terrestrial,NA,NA,11.00136578,6.600819468,-0.5562779811938467,0.17311344150752295,development
1,2,burghardt2015,Figure 3c,0,1,1,NA,22,32,12,20,24,median days to bolt,days,64.50409331,58.53437658,6.600819468,7.700956046,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,short days,genotype,Col,NA,NA,NA,NA,NA,terrestrial,NA,NA,6.600819468,7.700956046,-0.8036051983454825,0.18012044405849753,development
1,2,burghardt2015,Figure 3c,0,1,1,NA,12,18,6,12,24,median days to bolt,days,63.6709411,63.64196189,7.700956046,4.400546312,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,short days,genotype,Col (V),NA,NA,NA,NA,NA,terrestrial,NA,NA,7.700956046,4.400546312,-0.004460960113865037,0.16666708125344035,development
1,2,burghardt2015,Figure 3c,0,1,1,NA,12,18,6,12,24,median days to bolt,days,141.9582699,124.1070782,12.65157065,11.00136578,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,short days,genotype,Col vin3-4 FRI,NA,NA,NA,NA,NA,terrestrial,NA,NA,12.65157065,11.00136578,-1.4537436437924736,0.21069522045556288,development
1,2,burghardt2015,Figure 3c,0,1,1,NA,12,18,6,12,24,median days to bolt,days,118.0504238,113.5695139,12.10150236,12.65157065,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,short days,genotype,Col vin3-4 FRI (V),NA,NA,NA,NA,NA,terrestrial,NA,NA,12.10150236,12.65157065,-0.3494539555909796,0.16921079306412878,development
1,3,burghardt2015,Figure 5a,0,1,1,NA,22,32,12,20,24,median days to bolt,NA,20.8839779,20.8839779,1.718845918,2.209944751,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,long days,genotype,Col,NA,NA,NA,NA,NA,terrestrial,NA,NA,1.718845918,2.209944751,0,0.16666666666666666,development
1,3,burghardt2015,Figure 5b,0,1,1,NA,22,32,12,20,24,median days to bolt,NA,64.72081218,58.62944162,6.768189509,8.460236887,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,short days,genotype,Col,NA,NA,NA,NA,NA,terrestrial,NA,NA,6.768189509,8.460236887,-0.7676365653194969,0.17894303950865653,development
1,3,burghardt2015,Figure 5d,0,1,1,NA,22,32,12,20,24,median days to bolt,NA,53.03030303,43.93939394,5.611672278,6.734006734,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,short days,genotype,Col,NA,NA,NA,NA,NA,terrestrial,NA,NA,5.611672278,6.734006734,-1.4160062896000747,0.20843903775389522,development
1,3,burghardt2015,Figure 5e,0,1,1,NA,22,32,12,20,24,median days to bolt,NA,20.8839779,20.8839779,1.841620626,1.596071209,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,long days,genotype,Col,NA,NA,NA,NA,NA,terrestrial,NA,NA,1.841620626,1.596071209,0,0.16666666666666666,development
1,3,burghardt2015,Figure 5f,0,1,1,NA,22,32,12,20,24,median days to bolt,NA,66.31578947,60,6.237816764,8.576998051,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,short days,genotype,Col,NA,NA,NA,NA,NA,terrestrial,NA,NA,6.237816764,8.576998051,-0.8131005137654537,0.18044025928095092,development
1,4,burghardt2015,Figure S8a,0,1,1,NA,12,18,6,12,24,blade length/total leaf length,NA,0.609134267,0.602867665,0.050135501,0.048780488,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,long days,location,Columbia background,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.050135501,0.048780488,-0.12231647306253178,0.16697836082463452,size
1,4,burghardt2015,Figure S8a,0,1,1,NA,12,18,6,12,24,blade length/total leaf length,NA,0.606000966,0.607033325,0.044715447,0.043360434,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,short days,location,Columbia background,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.044715447,0.043360434,0.0226298899243742,0.1666773356649581,size
1,4,burghardt2015,Figure S8a,0,1,1,NA,22,32,12,20,24,blade length/total leaf length,NA,0.625851244,0.5354383,0.037940379,0.056910569,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,long days,location,Columbia background,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.037940379,0.056910569,-1.8048135541934933,0.23452816594584477,size
1,4,burghardt2015,Figure S8a,0,1,1,NA,22,32,12,20,24,blade length/total leaf length,NA,0.591620382,0.554247163,0.035230352,0.052845528,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,short days,location,Columbia background,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.035230352,0.052845528,-0.8034279275149314,0.18011450905647786,size
1,4,burghardt2015,Figure S8a,0,1,1,NA,12,18,6,12,24,blade length/total leaf length,NA,0.668177976,0.658252837,0.067750678,0.048780488,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,long days,location,Landsberg background,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.067750678,0.048780488,-0.16232108464588427,0.16721558613584617,size
1,4,burghardt2015,Figure S8a,0,1,1,NA,12,18,6,12,24,blade length/total leaf length,NA,0.676020285,0.673412219,0.059620596,0.063685637,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,short days,location,Landsberg background,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.059620596,0.063685637,-0.04081856691214112,0.16670137823759917,size
1,4,burghardt2015,Figure S8a,0,1,1,NA,22,32,12,20,24,blade length/total leaf length,NA,0.692755373,0.50354383,0.073170732,0.078590786,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,short days,location,Landsberg background,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.073170732,0.078590786,-2.4058538824569538,0.28725276882777495,size
2,4,burghardt2015,Figure S8b,0,1,1,NA,22,32,12,20,24,hypocotyl length,mm,5.052264808,13.31010453,0.851722803,1.89701897,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,short days,location,Columbia,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.851722803,1.89701897,5.422043878495657,0.7791366629235881,size
2,4,burghardt2015,Figure S8b,0,1,1,NA,22,32,12,20,24,hypocotyl length,mm,7.770034843,13.31010453,1.08401084,1.89701897,12,12,1,1,Arabidopsis,thaliana,0,1,2,light cycle,short days,location,Landsburg,NA,NA,NA,NA,NA,terrestrial,NA,NA,1.08401084,1.89701897,3.4620233809178296,0.41636678937545246,size
1,1,prakoso2021,Figure 2a,0,1,1,NA,30,25,35,10,24,Survival,percent,96.0280374,94.3925234,1.1682243,2.80373832,4,4,1,1,Osphronemus,goramy,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,1.1682243,2.80373832,-0.6614588763692445,0.527345490320479,survivorship
1,2,prakoso2021,Figure 3a,0,1,1,NA,30,25,35,10,24,body weight,mg,276.470588,178.431373,47.5490196,37.254902,88,88,1,1,Osphronemus,goramy,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,47.5490196,37.254902,-2.285380039501347,0.03756523274133858,size
2,2,prakoso2021,Figure 3b,0,1,1,NA,30,25,35,10,24,total length,mm,26.1152416,22.8252788,1.366171,1.67286245,88,88,1,1,Osphronemus,goramy,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,1.366171,1.67286245,-2.1448949523252177,0.03579708624008579,size
1,3,prakoso2021,Figure 4a,0,1,1,NA,30,25,35,10,24,cortisol,ng *mL^-1,6.11764706,13.8039216,6.2745098,5.80392157,40,40,1,1,Osphronemus,goramy,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,6.2745098,5.80392157,1.2594880019832535,0.05991443766962355,biochemistry
2,3,prakoso2021,Figure 4b,0,1,1,NA,30,25,35,10,24,glucose,mg *dL^-1,46.9626168,43.8084112,20.3271028,17.5233645,40,40,1,1,Osphronemus,goramy,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,20.3271028,17.5233645,-0.1646071058614059,0.05016934687062543,biochemistry
