response_id,unique_species,study_id,origin,org_level,flux_pattern,secondary_temp,mean_temp_constant,flux_range,period_flux,resp_def,resp_units,constant_resp,flux_resp,constant_variance,flux_variance,constant_samp,flux_samp,resp_quality,variance_type,genus,species,larger_group,exp_age,size,add_covariate ,add_covariate_value,extra_covariate ,extra_value,environment,duration,duration_units,experiment_type,stressful,trait_directionality,shared_control,trait_directional
3,3,kern_2015phys,Figure 4g,0,1,32.99711816,24,20,24,LDH activity ,umol ^-1 * g^-1 *min^-1,41.12554113,41.55844156,4.329004329,4.112554113,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,77,negative
3,3,kern_2015phys,Figure 4g,0,1,38.01152738,24,20,24,LDH activity ,umol ^-1 * g^-1 *min^-1,50.64935065,48.91774892,2.164502165,2.813852814,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,78,negative
4,3,kern_2015phys,Figure 4h,0,1,13.01724138,24,10,24,CS activity ,umol ^-1 * g^-1 *min^-1,2.666666667,1.939393939,0.181818182,0.242424242,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,79,negative
4,3,kern_2015phys,Figure 4h,0,1,18.01724138,24,10,24,CS activity ,umol ^-1 * g^-1 *min^-1,3.515151515,2.848484848,0.181818182,0.212121212,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,80,negative
4,3,kern_2015phys,Figure 4h,0,1,23.01724138,24,10,24,CS activity ,umol ^-1 * g^-1 *min^-1,4.727272727,3.696969697,0.212121212,0.242424242,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,81,negative
4,3,kern_2015phys,Figure 4h,0,1,28.01724138,24,10,24,CS activity ,umol ^-1 * g^-1 *min^-1,5.878787879,5.03030303,0.212121212,0.242424242,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,82,negative
4,3,kern_2015phys,Figure 4h,0,1,33.01724138,24,10,24,CS activity ,umol ^-1 * g^-1 *min^-1,7.696969697,6.545454545,0.363636364,0.363636364,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,83,negative
4,3,kern_2015phys,Figure 4h,0,1,38.01724138,24,10,24,CS activity ,umol ^-1 * g^-1 *min^-1,9.090909091,8.666666667,0.424242424,0.575757576,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,84,negative
4,3,kern_2015phys,Figure 4h,0,1,13.01724138,24,20,24,CS activity ,umol ^-1 * g^-1 *min^-1,2.666666667,0.909090909,0.181818182,0.121212121,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,79,negative
4,3,kern_2015phys,Figure 4h,0,1,18.01724138,24,20,24,CS activity ,umol ^-1 * g^-1 *min^-1,3.515151515,1.272727273,0.181818182,0.121212121,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,80,negative
4,3,kern_2015phys,Figure 4h,0,1,23.01724138,24,20,24,CS activity ,umol ^-1 * g^-1 *min^-1,4.727272727,1.696969697,0.212121212,0.121212121,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,81,negative
4,3,kern_2015phys,Figure 4h,0,1,28.01724138,24,20,24,CS activity ,umol ^-1 * g^-1 *min^-1,5.878787879,2.363636364,0.212121212,0.090909091,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,82,negative
4,3,kern_2015phys,Figure 4h,0,1,33.01724138,24,20,24,CS activity ,umol ^-1 * g^-1 *min^-1,7.696969697,3.03030303,0.363636364,0.121212121,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,83,negative
4,3,kern_2015phys,Figure 4h,0,1,38.01724138,24,20,24,CS activity ,umol ^-1 * g^-1 *min^-1,9.090909091,4.181818182,0.424242424,0.333333333,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,84,negative
5,3,kern_2015phys,Figure 4i,0,1,13.01724138,24,10,24,CCO activity ,umol ^-1 * g^-1 *min^-1,1.426394487,1.686134746,0.097402597,0.162337662,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,85,negative
5,3,kern_2015phys,Figure 4i,0,1,18.01724138,24,10,24,CCO activity ,umol ^-1 * g^-1 *min^-1,2.115427676,2.613263174,0.097402597,0.313852814,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,86,negative
5,3,kern_2015phys,Figure 4i,0,1,23.01724138,24,10,24,CCO activity ,umol ^-1 * g^-1 *min^-1,2.674590735,2.501430562,0.25974026,0.194836294,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,87,negative
5,3,kern_2015phys,Figure 4i,0,1,28.01724138,24,10,24,CCO activity ,umol ^-1 * g^-1 *min^-1,3.147173708,3.341978902,0.151515152,0.12987013,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,88,negative
5,3,kern_2015phys,Figure 4i,0,1,33.01724138,24,10,24,CCO activity ,umol ^-1 * g^-1 *min^-1,4.00936707,3.706398965,0.324675325,0.205627706,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,89,negative
5,3,kern_2015phys,Figure 4i,0,1,38.01724138,24,10,24,CCO activity ,umol ^-1 * g^-1 *min^-1,4.113984674,3.875889436,0.367965368,0.183951585,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,90,negative
5,3,kern_2015phys,Figure 4i,0,1,13.01724138,24,20,24,CCO activity ,umol ^-1 * g^-1 *min^-1,1.426394487,1.3398144,0.097402597,0.086580087,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,85,negative
5,3,kern_2015phys,Figure 4i,0,1,18.01724138,24,20,24,CCO activity ,umol ^-1 * g^-1 *min^-1,2.115427676,2.050492611,0.097402597,0.151515152,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,86,negative
5,3,kern_2015phys,Figure 4i,0,1,23.01724138,24,20,24,CCO activity ,umol ^-1 * g^-1 *min^-1,2.674590735,2.436495497,0.25974026,0.162337662,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,87,negative
5,3,kern_2015phys,Figure 4i,0,1,28.01724138,24,20,24,CCO activity ,umol ^-1 * g^-1 *min^-1,3.147173708,3.428558989,0.151515152,0.194805195,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,88,negative
5,3,kern_2015phys,Figure 4i,0,1,33.01724138,24,20,24,CCO activity ,umol ^-1 * g^-1 *min^-1,4.00936707,4.225817286,0.324675325,0.324675325,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,89,negative
5,3,kern_2015phys,Figure 4i,0,1,38.01724138,24,20,24,CCO activity ,umol ^-1 * g^-1 *min^-1,4.113984674,3.226538787,0.367965368,0.292207792,10,10,1,0,Platyplectrum ,ornatum,1,1,2,,,,,aquatic ,27.675,days,acclimation,y,negative,90,negative
1,1,kern2014,Figure 3,0,1,42.15384615,24,14,24,CT max,C ,42.15384615,42.33566434,0.125874126,0.129370629,8,8,1,0,Platyplectrum ,ornatum,1,1,2,UV exposure,UV absence,,,aquatic ,2,days,acclimation,y,positive,1,positive
1,1,kern2014,Figure 3,0,1,41.3986014,24,14,24,CT max,C ,41.3986014,43.00699301,0.122377622,0.195804196,8,8,1,0,Platyplectrum ,ornatum,1,1,2,UV exposure,UV presence,,,aquatic ,2,days,acclimation,y,positive,2,positive
1,1,kern2014,Figure 4,0,1,18,24,14,24,Oxygen consumption,mL O2 * h^-1,0.040901147,0.03928731,0.00484151,0.006455346,8,8,1,0,Platyplectrum ,ornatum,1,1,2,UV exposure,UV absence,,,aquatic ,2,days,acclimation,n,positive,3,positive
1,1,kern2014,Figure 4,0,1,23,24,14,24,Oxygen consumption,mL O2 * h^-1,0.074740804,0.070302753,0.004740645,0.006858805,8,8,1,0,Platyplectrum ,ornatum,1,1,2,UV exposure,UV absence,,,aquatic ,2,days,acclimation,n,positive,4,positive
1,1,kern2014,Figure 4,0,1,28,24,14,24,Oxygen consumption,mL O2 * h^-1,0.094460028,0.083163172,0.005446698,0.00655637,8,8,1,0,Platyplectrum ,ornatum,1,1,2,UV exposure,UV absence,,,aquatic ,2,days,acclimation,n,positive,5,positive
1,1,kern2014,Figure 4,0,1,33,24,14,24,Oxygen consumption,mL O2 * h^-1,0.102478937,0.114582711,0.005648587,0.005850157,8,8,1,0,Platyplectrum ,ornatum,1,1,2,UV exposure,UV absence,,,aquatic ,2,days,acclimation,n,positive,6,positive
1,1,kern2014,Figure 4,0,1,38,24,14,24,Oxygen consumption,mL O2 * h^-1,0.104848782,0.093149104,0.017752202,0.010287571,8,8,1,0,Platyplectrum ,ornatum,1,1,2,UV exposure,UV absence,,,aquatic ,2,days,acclimation,n,positive,7,positive
1,1,kern2014,Figure 4,0,1,18,24,14,24,Oxygen consumption,mL O2 * h^-1,0.032831964,0.042514347,0.003429403,0.006051728,8,8,1,0,Platyplectrum ,ornatum,1,1,2,UV exposure,UV presence,,,aquatic ,2,days,acclimation,n,positive,8,positive
1,1,kern2014,Figure 4,0,1,23,24,14,24,Oxygen consumption,mL O2 * h^-1,0.06747854,0.070302753,0.008069183,0.008069183,8,8,1,0,Platyplectrum ,ornatum,1,1,2,UV exposure,UV presence,,,aquatic ,2,days,acclimation,n,positive,9,positive
1,1,kern2014,Figure 4,0,1,28,24,14,24,Oxygen consumption,mL O2 * h^-1,0.086390845,0.083163172,0.006455346,0.005547563,8,8,1,0,Platyplectrum ,ornatum,1,1,2,UV exposure,UV presence,,,aquatic ,2,days,acclimation,n,positive,10,positive
1,1,kern2014,Figure 4,0,1,33,24,14,24,Oxygen consumption,mL O2 * h^-1,0.091182082,0.106916988,0.008069183,0.007867453,8,8,1,0,Platyplectrum ,ornatum,1,1,2,UV exposure,UV presence,,,aquatic ,2,days,acclimation,n,positive,11,positive
1,1,kern2014,Figure 4,0,1,38,24,14,24,Oxygen consumption,mL O2 * h^-1,0.101621109,0.102024568,0.009682701,0.010489937,8,8,1,0,Platyplectrum ,ornatum,1,1,2,UV exposure,UV presence,,,aquatic ,2,days,acclimation,n,positive,12,positive
2,1,kern2014,Figure 5,0,1,18,24,14,24,Maximum burst swim speed,m*s^-1,0.359560043,0.33798979,0.037254089,0.023856209,8,8,1,0,Platyplectrum ,ornatum,1,1,2,UV exposure,UV absence,,,aquatic ,2,days,acclimation,y,positive,13,positive
2,1,kern2014,Figure 5,0,1,23,24,14,24,Maximum burst swim speed,m*s^-1,0.372794524,0.387174422,0.023529005,0.015687087,8,8,1,0,Platyplectrum ,ornatum,1,1,2,UV exposure,UV absence,,,aquatic ,2,days,acclimation,y,positive,14,positive
2,1,kern2014,Figure 5,0,1,28,24,14,24,Maximum burst swim speed,m*s^-1,0.33243586,0.447466914,0.022875817,0.034640523,8,8,1,0,Platyplectrum ,ornatum,1,1,2,UV exposure,UV absence,,,aquatic ,2,days,acclimation,y,positive,15,positive
2,1,kern2014,Figure 5,0,1,33,24,14,24,Maximum burst swim speed,m*s^-1,0.424101714,0.465931779,0.043137255,0.033334146,8,8,1,0,Platyplectrum ,ornatum,1,1,2,UV exposure,UV absence,,,aquatic ,2,days,acclimation,y,positive,16,positive
2,1,kern2014,Figure 5,0,1,38,24,14,24,Maximum burst swim speed,m*s^-1,0.327532273,0.408579651,0.030718548,0.030065359,8,8,1,0,Platyplectrum ,ornatum,1,1,2,UV exposure,UV absence,,,aquatic ,2,days,acclimation,y,positive,17,positive
2,1,kern2014,Figure 5,0,1,18,24,14,24,Maximum burst swim speed,m*s^-1,0.360867232,0.303350893,0.028104575,0.016340682,8,8,1,0,Platyplectrum ,ornatum,1,1,2,UV exposure,UV presence,,,aquatic ,2,days,acclimation,y,positive,18,positive
2,1,kern2014,Figure 5,0,1,23,24,14,24,Maximum burst swim speed,m*s^-1,0.380636036,0.398939941,0.026142978,0.032679739,8,8,1,0,Platyplectrum ,ornatum,1,1,2,UV exposure,UV presence,,,aquatic ,2,days,acclimation,y,positive,19,positive
2,1,kern2014,Figure 5,0,1,28,24,14,24,Maximum burst swim speed,m*s^-1,0.384723442,0.410867232,0.025816993,0.020915033,8,8,1,0,Platyplectrum ,ornatum,1,1,2,UV exposure,UV presence,,,aquatic ,2,days,acclimation,y,positive,20,positive
2,1,kern2014,Figure 5,0,1,33,24,14,24,Maximum burst swim speed,m*s^-1,0.369199753,0.420180145,0.026144604,0.032026144,8,8,1,0,Platyplectrum ,ornatum,1,1,2,UV exposure,UV presence,,,aquatic ,2,days,acclimation,y,positive,21,positive
2,1,kern2014,Figure 5,0,1,38,24,14,24,Maximum burst swim speed,m*s^-1,0.451716906,0.417728352,0.056862745,0.023529005,8,8,1,0,Platyplectrum ,ornatum,1,1,2,UV exposure,UV presence,,,aquatic ,2,days,acclimation,y,positive,22,positive
1,1,rodgers2018,Figure 2,0,1,11,15,4,24,Ucrit,BL*s^-1,2.76923077,3.26720648,0.25506073,0.34615385,5,5,1,0,Acipenser ,medirostris,1,1,2,,,,,aquatic ,21,days,acclimation,y,positive,1,positive
1,1,rodgers2018,Figure 2,0,1,13,15,4,24,Ucrit,BL*s^-1,2.96356275,3.15789474,0.51012146,0.47368421,5,5,1,0,Acipenser ,medirostris,1,1,2,,,,,aquatic ,21,days,acclimation,y,positive,2,positive
1,1,rodgers2018,Figure 2,0,1,15,15,4,24,Ucrit,BL*s^-1,4.61538462,3.23076923,0.41295547,0.69230769,5,5,1,0,Acipenser ,medirostris,1,1,2,,,,,aquatic ,21,days,acclimation,y,positive,3,positive
1,1,rodgers2018,Figure 2,0,1,17,15,4,24,Ucrit,BL*s^-1,4.22672065,3.5465587,0.3340081,0.5951417,5,5,1,0,Acipenser ,medirostris,1,1,2,,,,,aquatic ,21,days,acclimation,y,positive,4,positive
1,1,rodgers2018,Figure 2,0,1,21,15,4,24,Ucrit,BL*s^-1,3.76518219,4.54251012,0.40080972,0.21862348,5,5,1,0,Acipenser ,medirostris,1,1,2,,,,,aquatic ,21,days,acclimation,y,positive,5,positive
1,1,rodgers2018,Figure 2,0,1,11,15,10,24,Ucrit,BL*s^-1,2.76923077,3.88663968,0.25506073,0.22469636,5,5,1,0,Acipenser ,medirostris,1,1,2,,,,,aquatic ,21,days,acclimation,y,positive,1,positive
1,1,rodgers2018,Figure 2,0,1,13,15,10,24,Ucrit,BL*s^-1,2.96356275,3.78947368,0.51012146,0.37651822,5,5,1,0,Acipenser ,medirostris,1,1,2,,,,,aquatic ,21,days,acclimation,y,positive,2,positive
1,1,rodgers2018,Figure 2,0,1,15,15,10,24,Ucrit,BL*s^-1,4.61538462,3.08502024,0.41295547,0.6437247,5,5,1,0,Acipenser ,medirostris,1,1,2,,,,,aquatic ,21,days,acclimation,y,positive,3,positive
1,1,rodgers2018,Figure 2,0,1,17,15,10,24,Ucrit,BL*s^-1,4.22672065,3.66801619,0.3340081,0.31578947,5,5,1,0,Acipenser ,medirostris,1,1,2,,,,,aquatic ,21,days,acclimation,y,positive,4,positive
1,1,rodgers2018,Figure 2,0,1,21,15,10,24,Ucrit,BL*s^-1,3.76518219,3.86234818,0.40080972,0.40080972,5,5,1,0,Acipenser ,medirostris,1,1,2,,,,,aquatic ,21,days,acclimation,y,positive,5,positive
1,1,hoskins2020,Table 1,0,1,-1.17,10,10,24,CTmin,C,-1.17,-1.81,0.44,0.82,55,46,0,1,Lepidocyrtus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,negative,1,negative
1,1,hoskins2020,Table 1,0,1,-1.63,15,10,24,CTmin,C,-1.63,-0.82,0.41,0.37,42,49,0,1,Lepidocyrtus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,negative,2,negative
1,1,hoskins2020,Table 1,0,1,-1.3,20,10,24,CTmin,C,-1.3,-1.12,0.52,0.25,51,42,0,1,Lepidocyrtus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,negative,3,negative
1,1,hoskins2020,Table 1,0,1,-0.52,25,10,24,CTmin,C,-0.52,-0.18,0.53,0.49,47,44,0,1,Lepidocyrtus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,negative,4,negative
1,1,hoskins2020,Table 1,0,1,36.78,10,10,24,CTmax,C,36.78,36.53,0.67,0.37,54,43,0,1,Lepidocyrtus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,5,positive
1,1,hoskins2020,Table 1,0,1,36.83,15,10,24,CTmax,C,36.83,36.76,0.34,0.56,40,44,0,1,Lepidocyrtus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,6,positive
1,1,hoskins2020,Table 1,0,1,37.34,20,10,24,CTmax,C,37.34,37.21,0.54,0.54,44,44,0,1,Lepidocyrtus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,7,positive
1,1,hoskins2020,Table 1,0,1,36.6,25,10,24,CTmax,C,36.6,37.23,0.84,0.52,58,43,0,1,Lepidocyrtus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,8,positive
1,1,hoskins2020,Table 1,0,1,35.9,25,10,24,ULT50,C,35.9,35.21,0.29,0.9,3,3,0,1,Lepidocyrtus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,9,positive
1,1,hoskins2020,Table 1,0,1,34.69,25,10,24,ULT50,C,34.69,35.31,0.56,0.32,3,3,0,1,Lepidocyrtus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,10,positive
1,1,hoskins2020,Table 1,0,1,34.88,25,10,24,ULT50,C,34.88,35.38,0.91,0.34,3,3,0,1,Lepidocyrtus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,11,positive
1,1,hoskins2020,Table 1,0,1,35.73,25,10,24,ULT50,C,35.73,35.91,0.28,0.51,3,3,0,1,Lepidocyrtus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,12,positive
1,2,hoskins2020,Table 1,0,1,-0.55,10,10,24,CTmin,C,-0.55,-0.03,0.44,0.34,45,52,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,negative,13,negative
1,2,hoskins2020,Table 1,0,1,0.27,15,10,24,CTmin,C,0.27,0.43,0.26,0.47,46,54,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,negative,14,negative
1,2,hoskins2020,Table 1,0,1,0.01,20,10,24,CTmin,C,0.01,0.39,0.25,0.42,48,56,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,negative,15,negative
1,2,hoskins2020,Table 1,0,1,1.16,25,10,24,CTmin,C,1.16,0.88,0.57,0.47,40,46,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,negative,16,negative
1,2,hoskins2020,Table 1,0,1,1.64,30,10,24,CTmin,C,1.64,2.14,0.37,0.55,51,51,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,negative,17,negative
1,2,hoskins2020,Table 1,0,1,40.52,10,10,24,CTmax,C,40.52,39.4,0.33,0.16,45,48,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,18,positive
1,2,hoskins2020,Table 1,0,1,39.19,15,10,24,CTmax,C,39.19,40.05,0.45,0.43,45,51,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,19,positive
1,2,hoskins2020,Table 1,0,1,40.15,20,10,24,CTmax,C,40.15,39.99,0.43,0.35,69,52,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,20,positive
1,2,hoskins2020,Table 1,0,1,40.33,25,10,24,CTmax,C,40.33,39.77,0.26,0.62,47,49,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,21,positive
1,2,hoskins2020,Table 1,0,1,39.96,30,10,24,CTmax,C,39.96,40.33,0.42,0.78,48,44,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,22,positive
1,2,hoskins2020,Table 1,0,1,37.21,10,10,24,ULT50,C,37.21,37.75,0.36,0.65,3,3,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,23,positive
1,2,hoskins2020,Table 1,0,1,37.97,15,10,24,ULT50,C,37.97,37.71,0.51,0.62,3,3,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,24,positive
1,2,hoskins2020,Table 1,0,1,37.94,20,10,24,ULT50,C,37.94,38.01,0.18,0.14,3,3,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,25,positive
1,2,hoskins2020,Table 1,0,1,38.24,25,10,24,ULT50,C,38.24,38.56,0.21,0.36,3,3,0,1,Sinella,curviseta,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,26,positive
1,3,hoskins2020,Table 1,0,1,-3.16,10,10,24,CTmin,C,-3.16,-3.08,1.17,1.62,48,49,0,1,Cryptopygus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,negative,27,negative
1,3,hoskins2020,Table 1,0,1,-1.92,15,10,24,CTmin,C,-1.92,-2.56,0.94,0.83,48,49,0,1,Cryptopygus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,negative,28,negative
1,3,hoskins2020,Table 1,0,1,0.33,20,10,24,CTmin,C,0.33,-1.3,1.36,0.51,46,45,0,1,Cryptopygus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,negative,29,negative
1,3,hoskins2020,Table 1,0,1,-0.88,25,10,24,CTmin,C,-0.88,-0.22,0.54,0.75,45,54,0,1,Cryptopygus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,negative,30,negative
1,3,hoskins2020,Table 1,0,1,-0.32,30,10,24,CTmin,C,-0.32,0.4,0.35,0.6,50,47,0,1,Cryptopygus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,negative,31,negative
1,3,hoskins2020,Table 1,0,1,40.89,10,10,24,CTmax,C,40.89,41.55,0.7,0.72,49,49,0,1,Cryptopygus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,32,positive
1,3,hoskins2020,Table 1,0,1,41.41,15,10,24,CTmax,C,41.41,40.87,0.71,0.4,48,48,0,1,Cryptopygus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,33,positive
1,3,hoskins2020,Table 1,0,1,41.58,20,10,24,CTmax,C,41.58,41.25,0.67,0.57,49,49,0,1,Cryptopygus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,34,positive
1,3,hoskins2020,Table 1,0,1,40.91,25,10,24,CTmax,C,40.91,42.02,0.69,0.45,43,43,0,1,Cryptopygus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,35,positive
1,3,hoskins2020,Table 1,0,1,41.65,30,10,24,CTmax,C,41.65,42.8,0.39,0.8,55,55,0,1,Cryptopygus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,36,positive
1,3,hoskins2020,Table 1,0,1,39.16,10,10,24,ULT50,C,39.16,38.22,0.8,0.43,3,3,0,1,Cryptopygus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,37,positive
1,3,hoskins2020,Table 1,0,1,38.51,15,10,24,ULT50,C,38.51,39.03,0.25,0.25,3,3,0,1,Cryptopygus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,38,positive
1,3,hoskins2020,Table 1,0,1,39.44,20,10,24,ULT50,C,39.44,38.68,0.38,0.69,3,3,0,1,Cryptopygus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,39,positive
1,3,hoskins2020,Table 1,0,1,39.26,25,10,24,ULT50,C,39.26,39.33,0.29,0.33,3,3,0,1,Cryptopygus ,sp.,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,40,positive
1,4,hoskins2020,Table 1,0,1,-1.86,10,10,24,CTmin,C,-1.86,-3.04,1.03,0.7,45,43,0,1,Desoria ,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,negative,41,negative
1,4,hoskins2020,Table 1,0,1,-3.38,15,10,24,CTmin,C,-3.38,-3.07,0.78,0.4,49,47,0,1,Desoria ,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,negative,42,negative
1,4,hoskins2020,Table 1,0,1,-3.06,20,10,24,CTmin,C,-3.06,-2.74,0.41,0.61,52,49,0,1,Desoria ,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,negative,43,negative
1,4,hoskins2020,Table 1,0,1,-1.71,25,10,24,CTmin,C,-1.71,-1.82,0.76,0.61,43,48,0,1,Desoria ,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,negative,44,negative
1,4,hoskins2020,Table 1,0,1,38.02,10,10,24,CTmax,C,38.02,38.49,0.83,0.35,46,49,0,1,Desoria ,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,45,positive
1,4,hoskins2020,Table 1,0,1,38.39,15,10,24,CTmax,C,38.39,37.86,0.58,0.31,52,50,0,1,Desoria ,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,46,positive
1,4,hoskins2020,Table 1,0,1,37.8,20,10,24,CTmax,C,37.8,38.12,0.26,0.32,51,47,0,1,Desoria ,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,47,positive
1,4,hoskins2020,Table 1,0,1,38.14,25,10,24,CTmax,C,38.14,38.47,0.43,0.38,58,46,0,1,Desoria ,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,48,positive
1,4,hoskins2020,Table 1,0,1,35.66,10,10,24,ULT50,C,35.66,35.53,0.58,0.49,3,3,0,1,Desoria ,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,49,positive
1,4,hoskins2020,Table 1,0,1,35.91,15,10,24,ULT50,C,35.91,35.75,0.42,0.12,3,3,0,1,Desoria ,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,50,positive
1,4,hoskins2020,Table 1,0,1,36.2,20,10,24,ULT50,C,36.2,36.09,0.4,0.13,3,3,0,1,Desoria ,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,51,positive
1,4,hoskins2020,Table 1,0,1,36.2,25,10,24,ULT50,C,36.2,36.49,0.34,0.43,3,3,0,1,Desoria ,trispinata,1,2,1,,,,,terrestrial,7,days,acclimation,y,positive,52,positive
1,5,hoskins2020,Table 1,0,1,-2.22,10,10,24,CTmin,C,-2.22,-2.67,0.69,0.69,22,49,0,1,Folsomia ,asiatica,1,2,1,,,,,terrestrial,7,days,acclimation,y,negative,53,negative
